Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,1day,2day,3day,4day,5day
2023-01-26 00:00:00-05:00,142.0001684705432,143.07134569984854,140.7405412933817,142.78372192382812,54105100,0.0,0.0,142.78372192382812,142.78372192382812,142.78372192382812,142.78372192382812,142.78372192382812
2023-01-27 00:00:00-05:00,141.99023924889724,146.02697529477953,141.91089111505244,144.7375946044922,70555800,0.0,0.0,144.7375946044922,144.7375946044922,144.7375946044922,144.7375946044922,144.7375946044922
2023-01-30 00:00:00-05:00,143.7755344125045,144.3607098736859,141.68277467662222,141.83154296875,64015300,0.0,0.0,141.83154296875,141.83154296875,141.83154296875,141.83154296875,141.83154296875
2023-01-31 00:00:00-05:00,141.53397294383652,143.16057164184912,141.11740664564994,143.11097717285156,65874500,0.0,0.0,143.11097717285156,143.11097717285156,143.11097717285156,143.11097717285156,143.11097717285156
2023-02-01 00:00:00-05:00,142.79362209752853,145.41205004770455,140.16528130564882,144.24168395996094,77663600,0.0,0.0,144.24168395996094,144.24168395996094,144.24168395996094,144.24168395996094,144.24168395996094
2023-02-02 00:00:00-05:00,147.68332162079264,149.94469037042472,146.95929073945558,149.587646484375,118339000,0.0,0.0,149.587646484375,149.587646484375,149.587646484375,149.587646484375,149.587646484375
2023-02-03 00:00:00-05:00,146.8204153137203,156.09402060065068,146.62205258154077,153.237548828125,154357300,0.0,0.0,153.237548828125,153.237548828125,153.237548828125,153.237548828125,153.237548828125
2023-02-06 00:00:00-05:00,151.32336702897754,151.849035220328,149.54798453553238,150.49021911621094,69858300,0.0,0.0,150.49021911621094,150.49021911621094,150.49021911621094,150.49021911621094,150.49021911621094
2023-02-07 00:00:00-05:00,149.40910873715893,153.96159987317645,149.40910873715893,153.38633728027344,83322600,0.0,0.0,153.38633728027344,153.38633728027344,153.38633728027344,153.38633728027344,153.38633728027344
2023-02-08 00:00:00-05:00,152.6226412728321,153.31691850011063,149.93477820152208,150.67864990234375,64120100,0.0,0.0,150.67864990234375,150.67864990234375,150.67864990234375,150.67864990234375,150.67864990234375
2023-02-09 00:00:00-05:00,152.52344804031935,153.06895696574986,149.19090230890794,149.63722229003906,56007100,0.0,0.0,149.63722229003906,149.63722229003906,149.63722229003906,149.63722229003906,149.63722229003906
2023-02-10 00:00:00-05:00,148.46509080976415,150.3325658379595,148.22668296996216,150.0047607421875,57450700,0.23,0.0,150.0047607421875,150.0047607421875,150.0047607421875,150.0047607421875,150.0047607421875
2023-02-13 00:00:00-05:00,149.94517712044828,153.2331412160141,149.9153780322336,152.8258819580078,62199000,0.0,0.0,152.8258819580078,152.8258819580078,152.8258819580078,152.8258819580078,152.8258819580078
2023-02-14 00:00:00-05:00,151.1073784535674,152.74640399840575,149.85577134795844,152.18019104003906,61707600,0.0,0.0,,,,,
2023-02-15 00:00:00-05:00,152.09079711349656,154.4648870542148,151.8623323927424,154.2960205078125,65573800,0.0,0.0,154.2960205078125,,,,
2023-02-16 00:00:00-05:00,152.4881173193207,155.2893525683889,152.329193918316,152.68679809570312,68167900,0.0,0.0,152.68679809570312,152.68679809570312,,,
2023-02-17 00:00:00-05:00,151.33586500166115,151.98153211442403,149.8458499809315,151.53453063964844,59144100,0.0,0.0,151.53453063964844,151.53453063964844,151.53453063964844,,
2023-02-21 00:00:00-05:00,149.20017477538303,150.2928585718752,147.42209676896465,147.4916229248047,58867200,0.0,0.0,147.4916229248047,147.4916229248047,147.4916229248047,147.4916229248047,
2023-02-22 00:00:00-05:00,147.87901998490375,148.9518326240964,146.1804113407612,147.91876220703125,51011300,0.0,0.0,147.91876220703125,147.91876220703125,147.91876220703125,147.91876220703125,147.91876220703125
2023-02-23 00:00:00-05:00,149.09088105239147,149.33921685872454,146.25986195452327,148.4054718017578,48394200,0.0,0.0,148.4054718017578,148.4054718017578,148.4054718017578,148.4054718017578,148.4054718017578
2023-02-24 00:00:00-05:00,146.1307296843223,146.21019896512982,144.74998313937397,145.7333984375,55469600,0.0,0.0,145.7333984375,145.7333984375,145.7333984375,145.7333984375,145.7333984375
2023-02-27 00:00:00-05:00,146.7267396553204,148.17701232738932,146.4684607070119,146.93533325195312,44998500,0.0,0.0,146.93533325195312,146.93533325195312,146.93533325195312,146.93533325195312,146.93533325195312
2023-02-28 00:00:00-05:00,146.07113725599223,148.08762296946617,145.85260051448327,146.42874145507812,50547000,0.0,0.0,146.42874145507812,146.42874145507812,146.42874145507812,146.42874145507812,146.42874145507812
2023-03-01 00:00:00-05:00,145.8525984613652,146.24992971821598,144.04470638109774,144.34271240234375,55479000,0.0,0.0,144.34271240234375,144.34271240234375,144.34271240234375,144.34271240234375,144.34271240234375
2023-03-02 00:00:00-05:00,143.41890670694306,145.73339835352715,142.9420910223725,144.938720703125,52238100,0.0,0.0,144.938720703125,144.938720703125,144.938720703125,144.938720703125,144.938720703125
2023-03-03 00:00:00-05:00,147.05454091070584,150.10411223014592,146.349275629619,150.02464294433594,70732300,0.0,0.0,150.02464294433594,150.02464294433594,150.02464294433594,150.02464294433594,150.02464294433594
2023-03-06 00:00:00-05:00,152.76625753631316,155.25955888889672,152.4384675897432,152.80599975585938,87558000,0.0,0.0,152.80599975585938,152.80599975585938,152.80599975585938,152.80599975585938,152.80599975585938
2023-03-07 00:00:00-05:00,152.67687814265383,153.0046832847955,150.1239934764731,150.5908660888672,56182000,0.0,0.0,150.5908660888672,150.5908660888672,150.5908660888672,150.5908660888672,150.5908660888672
2023-03-08 00:00:00-05:00,151.79280355415065,152.44841384031125,150.81933125959608,151.85240173339844,47204800,0.0,0.0,151.85240173339844,151.85240173339844,151.85240173339844,151.85240173339844,151.85240173339844
2023-03-09 00:00:00-05:00,152.53780112788675,153.51127335874227,149.2299659811253,149.5875701904297,53833600,0.0,0.0,149.5875701904297,149.5875701904297,149.5875701904297,149.5875701904297,149.5875701904297
2023-03-10 00:00:00-05:00,149.21009825890013,149.93523459713467,146.62739971127073,147.511474609375,68572400,0.0,0.0,147.511474609375,147.511474609375,147.511474609375,147.511474609375,147.511474609375
2023-03-13 00:00:00-04:00,146.82608668649712,152.1206088691079,146.7168183053469,149.4683837890625,84457100,0.0,0.0,149.4683837890625,149.4683837890625,149.4683837890625,149.4683837890625,149.4683837890625
2023-03-14 00:00:00-04:00,150.27297198039267,152.3788549088323,149.10083417145842,151.57424926757812,73695900,0.0,0.0,151.57424926757812,151.57424926757812,151.57424926757812,151.57424926757812,151.57424926757812
2023-03-15 00:00:00-04:00,150.18358234598927,152.22986720595216,148.92203205726028,151.9716033935547,77167900,0.0,0.0,151.9716033935547,151.9716033935547,151.9716033935547,151.9716033935547,151.9716033935547
2023-03-16 00:00:00-04:00,151.1471217935264,155.4185010609706,150.63057902794299,154.81256103515625,76161100,0.0,0.0,154.81256103515625,154.81256103515625,154.81256103515625,154.81256103515625,154.81256103515625
2023-03-17 00:00:00-04:00,155.0410131910936,155.6966233607682,153.2529923452605,153.96820068359375,98944600,0.0,0.0,153.96820068359375,153.96820068359375,153.96820068359375,153.96820068359375,153.96820068359375
2023-03-20 00:00:00-04:00,154.03775726901713,156.76945142315574,153.12386806819134,156.35223388671875,73641400,0.0,0.0,156.35223388671875,156.35223388671875,156.35223388671875,156.35223388671875,156.35223388671875
2023-03-21 00:00:00-04:00,156.27276702598087,158.33890764314316,155.49794534802618,158.21971130371094,73938300,0.0,0.0,158.21971130371094,158.21971130371094,158.21971130371094,158.21971130371094,158.21971130371094
2023-03-22 00:00:00-04:00,158.23958901679225,161.06068032066997,156.75950205913892,156.7793731689453,75701800,0.0,0.0,156.7793731689453,156.7793731689453,156.7793731689453,156.7793731689453,156.7793731689453
2023-03-23 00:00:00-04:00,157.77271456151547,160.4746094885044,156.63036069822533,157.87203979492188,67622100,0.0,0.0,157.87203979492188,157.87203979492188,157.87203979492188,157.87203979492188,157.87203979492188
2023-03-24 00:00:00-04:00,157.80252665239888,159.2726705800277,156.79925531618204,159.1832733154297,59196500,0.0,0.0,159.1832733154297,159.1832733154297,159.1832733154297,159.1832733154297,159.1832733154297
2023-03-27 00:00:00-04:00,158.875332942598,159.69980971663136,156.81910499581306,157.22637939453125,52390300,0.0,0.0,157.22637939453125,157.22637939453125,157.22637939453125,157.22637939453125,157.22637939453125
2023-03-28 00:00:00-04:00,156.91843253156964,157.43497525938974,154.94167403119943,156.60055541992188,45992200,0.0,0.0,156.60055541992188,156.60055541992188,156.60055541992188,156.60055541992188,156.60055541992188
2023-03-29 00:00:00-04:00,158.30912406524232,159.97794876683633,158.28926811153536,159.69981384277344,51305700,0.0,0.0,159.69981384277344,159.69981384277344,159.69981384277344,159.69981384277344,159.69981384277344
2023-03-30 00:00:00-04:00,160.45475899483912,161.38850422068091,160.196495166141,161.27923583984375,49501700,0.0,0.0,,,,,
2023-03-31 00:00:00-04:00,161.3586910538678,163.90164752362523,160.83222030773285,163.80230712890625,68749800,0.0,0.0,163.80230712890625,,,,
2023-04-03 00:00:00-04:00,163.17651178292027,165.18305438058218,163.1268415853667,165.06385803222656,56976200,0.0,0.0,165.06385803222656,165.06385803222656,,,
2023-04-04 00:00:00-04:00,165.4910100935727,165.72940279972084,164.01092302829684,164.5274658203125,46278300,0.0,0.0,164.5274658203125,164.5274658203125,164.5274658203125,,
2023-04-05 00:00:00-04:00,163.64339404278874,163.9513280657445,160.72296207748954,162.66990661621094,51511700,0.0,0.0,162.66990661621094,162.66990661621094,162.66990661621094,162.66990661621094,
2023-04-06 00:00:00-04:00,161.3487524915601,163.86192510276695,160.92162212804223,163.5639190673828,45390100,0.0,0.0,163.5639190673828,163.5639190673828,163.5639190673828,163.5639190673828,163.5639190673828
2023-04-10 00:00:00-04:00,160.3454759875675,160.951416015625,159.0143995840367,160.951416015625,47716900,0.0,0.0,160.951416015625,160.951416015625,160.951416015625,160.951416015625,160.951416015625
2023-04-11 00:00:00-04:00,161.26929948702247,161.27922746395842,159.44153619728579,159.7296142578125,47644200,0.0,0.0,159.7296142578125,159.7296142578125,159.7296142578125,159.7296142578125,159.7296142578125
2023-04-12 00:00:00-04:00,160.1468109058442,160.98121565505156,158.7163941030795,159.03427124023438,50133100,0.0,0.0,159.03427124023438,159.03427124023438,159.03427124023438,159.03427124023438,159.03427124023438
2023-04-13 00:00:00-04:00,160.55408432025146,164.6963241111712,160.34547555561957,164.45791625976562,68445600,0.0,0.0,164.45791625976562,164.45791625976562,164.45791625976562,164.45791625976562,164.45791625976562
2023-04-14 00:00:00-04:00,163.49437683153604,165.21287172438946,162.7295133722832,164.11026000976562,49386500,0.0,0.0,164.11026000976562,164.11026000976562,164.11026000976562,164.11026000976562,164.11026000976562
2023-04-17 00:00:00-04:00,163.9910442365238,164.2890502624687,162.93810274777258,164.13011169433594,41516200,0.0,0.0,164.13011169433594,164.13011169433594,164.13011169433594,164.13011169433594,164.13011169433594
2023-04-18 00:00:00-04:00,164.9943300078833,166.29560732004327,164.54731339219325,165.3618621826172,49923000,0.0,0.0,165.3618621826172,165.3618621826172,165.3618621826172,165.3618621826172,165.3618621826172
2023-04-19 00:00:00-04:00,164.69633990267727,167.04063094935265,164.43806091625274,166.51416015625,47720200,0.0,0.0,166.51416015625,166.51416015625,166.51416015625,166.51416015625,166.51416015625
2023-04-20 00:00:00-04:00,164.98437960959143,166.7525294126096,164.45790889055883,165.5406494140625,52456400,0.0,0.0,165.5406494140625,165.5406494140625,165.5406494140625,165.5406494140625,165.5406494140625
2023-04-21 00:00:00-04:00,163.9513231358082,165.34199776450657,163.39505328432884,163.92152404785156,58337300,0.0,0.0,163.92152404785156,163.92152404785156,163.92152404785156,163.92152404785156,163.92152404785156
2023-04-24 00:00:00-04:00,163.90164130964763,164.4976533409326,162.79902966182138,164.2294464111328,41949600,0.0,0.0,164.2294464111328,164.2294464111328,164.2294464111328,164.2294464111328,164.2294464111328
2023-04-25 00:00:00-04:00,164.09038578626408,165.20292545659441,162.64009786696957,162.67984008789062,48714100,0.0,0.0,162.67984008789062,162.67984008789062,162.67984008789062,162.67984008789062,162.67984008789062
2023-04-26 00:00:00-04:00,161.9745692809533,164.17979279935403,161.71630545849106,162.66990661621094,45498800,0.0,0.0,162.66990661621094,162.66990661621094,162.66990661621094,162.66990661621094,162.66990661621094
2023-04-27 00:00:00-04:00,164.09038891801433,167.43795112673368,164.09038891801433,167.28895568847656,64902300,0.0,0.0,167.28895568847656,167.28895568847656,167.28895568847656,167.28895568847656,167.28895568847656
2023-04-28 00:00:00-04:00,167.36842548571988,168.71937303983694,166.76248543959642,168.5504913330078,55209200,0.0,0.0,168.5504913330078,168.5504913330078,168.5504913330078,168.5504913330078,168.5504913330078
2023-05-01 00:00:00-04:00,168.15315608368653,169.31536594981955,167.5174169648475,168.46109008789062,52472900,0.0,0.0,168.46109008789062,168.46109008789062,168.46109008789062,168.46109008789062,168.46109008789062
2023-05-02 00:00:00-04:00,168.95774533136765,169.21602427022344,166.4247170787406,167.41806030273438,48425700,0.0,0.0,167.41806030273438,167.41806030273438,167.41806030273438,167.41806030273438,167.41806030273438
2023-05-03 00:00:00-04:00,168.37169932430308,169.7822450749976,166.04727950233675,166.33534240722656,65136000,0.0,0.0,166.33534240722656,166.33534240722656,166.33534240722656,166.33534240722656,166.33534240722656
2023-05-04 00:00:00-04:00,163.7923679869456,165.92804991287304,163.21622708272545,164.68637084960938,81235400,0.0,0.0,164.68637084960938,164.68637084960938,164.68637084960938,164.68637084960938,164.68637084960938
2023-05-05 00:00:00-04:00,169.84184103114393,173.13974821486352,169.62330428247736,172.41461181640625,113316400,0.0,0.0,172.41461181640625,172.41461181640625,172.41461181640625,172.41461181640625,172.41461181640625
2023-05-08 00:00:00-04:00,171.33184784756818,172.69273847315233,170.96431567750452,172.34506225585938,55962800,0.0,0.0,172.34506225585938,172.34506225585938,172.34506225585938,172.34506225585938,172.34506225585938
2023-05-09 00:00:00-04:00,171.89806515550893,172.38479368338398,170.45772036794094,170.6265869140625,45326900,0.0,0.0,170.6265869140625,170.6265869140625,170.6265869140625,170.6265869140625,170.6265869140625
2023-05-10 00:00:00-04:00,171.86824915444552,172.8715203558041,170.75569443475672,172.40464782714844,53724500,0.0,0.0,172.40464782714844,172.40464782714844,172.40464782714844,172.40464782714844,172.40464782714844
2023-05-11 00:00:00-04:00,172.6927547086968,173.4278191179305,171.02392992889978,172.59341430664062,49514700,0.0,0.0,172.59341430664062,172.59341430664062,172.59341430664062,172.59341430664062,172.59341430664062
2023-05-12 00:00:00-04:00,172.70281198942,173.14049002795343,170.096657532202,171.6583709716797,45497800,0.24,0.0,171.6583709716797,171.6583709716797,171.6583709716797,171.6583709716797,171.6583709716797
2023-05-15 00:00:00-04:00,172.2452489415101,172.29498784146224,170.56417429912446,171.1610107421875,37266700,0.0,0.0,171.1610107421875,171.1610107421875,171.1610107421875,171.1610107421875,171.1610107421875
2023-05-16 00:00:00-04:00,171.08143153790036,172.22535034589302,170.892432824991,171.1610107421875,42110300,0.0,0.0,171.1610107421875,171.1610107421875,171.1610107421875,171.1610107421875,171.1610107421875
2023-05-17 00:00:00-04:00,170.802921731771,172.01646292692044,169.5197278588666,171.77774047851562,57951600,0.0,0.0,171.77774047851562,171.77774047851562,171.77774047851562,171.77774047851562,171.77774047851562
2023-05-18 00:00:00-04:00,172.0860859807688,174.31425810732384,171.66830655294862,174.12525939941406,65496700,0.0,0.0,174.12525939941406,174.12525939941406,174.12525939941406,174.12525939941406,174.12525939941406
2023-05-19 00:00:00-04:00,175.45819353055688,175.45819353055688,174.01585640235388,174.2346954345703,55772400,0.0,0.0,,,,,
2023-05-22 00:00:00-04:00,173.0609156133476,173.78707018746078,172.53371664638868,173.27975463867188,43570900,0.0,0.0,173.27975463867188,,,,
2023-05-23 00:00:00-04:00,172.21541526739742,172.46409459855087,170.37518214558924,170.65370178222656,50747300,0.0,0.0,170.65370178222656,170.65370178222656,,,
2023-05-24 00:00:00-04:00,170.1861824697135,171.50915832540235,169.6192014905221,170.93222045898438,45143500,0.0,0.0,170.93222045898438,170.93222045898438,170.93222045898438,,
2023-05-25 00:00:00-04:00,171.49921874263998,172.9813378523308,170.7830210498058,172.07615661621094,56058300,0.0,0.0,172.07615661621094,172.07615661621094,172.07615661621094,172.07615661621094,
2023-05-26 00:00:00-04:00,172.4044262477248,174.84148083069766,172.19552891630067,174.50326538085938,54835000,0.0,0.0,174.50326538085938,174.50326538085938,174.50326538085938,174.50326538085938,174.50326538085938
2023-05-30 00:00:00-04:00,176.0251725779241,178.04444739653601,175.63723345459917,176.36337280273438,55964400,0.0,0.0,176.36337280273438,176.36337280273438,176.36337280273438,176.36337280273438,176.36337280273438
2023-05-31 00:00:00-04:00,176.39322361590837,178.40255684580796,175.82622745978463,176.3136444091797,99625300,0.0,0.0,176.3136444091797,176.3136444091797,176.3136444091797,176.3136444091797,176.3136444091797
2023-06-01 00:00:00-04:00,176.76125247575317,179.16846640190982,175.99531594255492,179.1386260986328,68901800,0.0,0.0,179.1386260986328,179.1386260986328,179.1386260986328,179.1386260986328,179.1386260986328
2023-06-02 00:00:00-04:00,180.07367405509746,180.8197120402492,178.31302016024856,179.9940948486328,61945900,0.0,0.0,179.9940948486328,179.9940948486328,179.9940948486328,179.9940948486328,179.9940948486328
2023-06-05 00:00:00-04:00,181.6652231614469,183.9729593769144,177.09945927418482,178.63133239746094,121946500,0.0,0.0,178.63133239746094,178.63133239746094,178.63133239746094,178.63133239746094,178.63133239746094
2023-06-06 00:00:00-04:00,179.01928539733385,179.16848693081423,176.4926947903948,178.2633056640625,64848400,0.0,0.0,178.2633056640625,178.2633056640625,178.2633056640625,178.2633056640625,178.2633056640625
2023-06-07 00:00:00-04:00,177.49735033746626,180.25272139809334,176.38327186306722,176.88063049316406,61944600,0.0,0.0,176.88063049316406,176.88063049316406,176.88063049316406,176.88063049316406,176.88063049316406
2023-06-08 00:00:00-04:00,176.96019566720025,179.88466685968396,176.5225328195427,179.61610412597656,50214900,0.0,0.0,179.61610412597656,179.61610412597656,179.61610412597656,179.61610412597656,179.61610412597656
2023-06-09 00:00:00-04:00,180.54118422567086,181.26732358175673,179.67578505912772,180.00404357910156,48870700,0.0,0.0,180.00404357910156,180.00404357910156,180.00404357910156,180.00404357910156,180.00404357910156
2023-06-12 00:00:00-04:00,180.31241504815586,182.91856960136246,180.0139968128754,182.819091796875,54274900,0.0,0.0,182.819091796875,182.819091796875,182.819091796875,182.819091796875,182.819091796875
2023-06-13 00:00:00-04:00,181.834313444243,183.17717260348144,181.47621463280998,182.34161376953125,54929100,0.0,0.0,182.34161376953125,182.34161376953125,182.34161376953125,182.34161376953125,182.34161376953125
2023-06-14 00:00:00-04:00,182.40130312192284,183.4159189993345,181.05844389828908,182.97824096679688,57462900,0.0,0.0,182.97824096679688,182.97824096679688,182.97824096679688,182.97824096679688,182.97824096679688
2023-06-15 00:00:00-04:00,182.98821578246964,185.53468984508032,182.80915876153279,185.02737426757812,65433200,0.0,0.0,185.02737426757812,185.02737426757812,185.02737426757812,185.02737426757812,185.02737426757812
2023-06-16 00:00:00-04:00,185.74355105954828,186.00218726306332,183.29655508194935,183.943115234375,101235600,0.0,0.0,183.943115234375,183.943115234375,183.943115234375,183.943115234375,183.943115234375
2023-06-20 00:00:00-04:00,183.43581728857993,185.1168919206648,183.43581728857993,184.0326385498047,49799100,0.0,0.0,184.0326385498047,184.0326385498047,184.0326385498047,184.0326385498047,184.0326385498047
2023-06-21 00:00:00-04:00,183.92321115088674,184.43052665607047,181.6254167606656,182.98818969726562,49515700,0.0,0.0,182.98818969726562,182.98818969726562,182.98818969726562,182.98818969726562,182.98818969726562
2023-06-22 00:00:00-04:00,182.76935787950543,186.06186963677442,182.6997203846116,186.0121307373047,51245300,0.0,0.0,186.0121307373047,186.0121307373047,186.0121307373047,186.0121307373047,186.0121307373047
2023-06-23 00:00:00-04:00,184.56979691773458,186.56917321431695,184.03264107925006,185.69381713867188,53079300,0.0,0.0,185.69381713867188,185.69381713867188,185.69381713867188,185.69381713867188,185.69381713867188
2023-06-26 00:00:00-04:00,185.8430161680362,187.05657236544596,184.25146257787193,184.291259765625,48088700,0.0,0.0,184.291259765625,184.291259765625,184.291259765625,184.291259765625,184.291259765625
2023-06-27 00:00:00-04:00,184.90797857208204,187.39477155690113,184.68913957516358,187.06651306152344,50730800,0.0,0.0,187.06651306152344,187.06651306152344,187.06651306152344,187.06651306152344,187.06651306152344
2023-06-28 00:00:00-04:00,186.93721005316613,188.89680429757664,186.60896670948247,188.250244140625,51216800,0.0,0.0,188.250244140625,188.250244140625,188.250244140625,188.250244140625,188.250244140625
2023-06-29 00:00:00-04:00,188.08113960762984,189.065915150093,187.94187979964138,188.58843994140625,46347300,0.0,0.0,188.58843994140625,188.58843994140625,188.58843994140625,188.58843994140625,188.58843994140625
2023-06-30 00:00:00-04:00,190.6176777017229,193.45261284992773,190.24962198603617,192.9453125,85069600,0.0,0.0,192.9453125,192.9453125,192.9453125,192.9453125,192.9453125
2023-07-03 00:00:00-04:00,192.75631728389888,192.8557950852252,190.74698408692234,191.44329833984375,31458200,0.0,0.0,,,,,
2023-07-05 00:00:00-04:00,190.55799725570245,191.96053708979952,189.61300369398083,190.3192596435547,46920300,0.0,0.0,190.3192596435547,,,,
2023-07-06 00:00:00-04:00,188.83711301963416,191.0056044474966,188.20049460725053,190.7967071533203,45094300,0.0,0.0,190.7967071533203,190.7967071533203,,,
2023-07-07 00:00:00-04:00,190.39882294149905,191.6521611496619,189.23500563859497,189.67266845703125,46778000,0.0,0.0,189.67266845703125,189.67266845703125,189.67266845703125,,
2023-07-10 00:00:00-04:00,188.26020769290903,188.98636231561392,186.05193387372648,187.6136474609375,59922200,0.0,0.0,187.6136474609375,187.6136474609375,187.6136474609375,187.6136474609375,
2023-07-11 00:00:00-04:00,188.16073759959696,188.2999974214925,185.61426361168884,187.08644104003906,46638100,0.0,0.0,187.08644104003906,187.08644104003906,187.08644104003906,187.08644104003906,187.08644104003906
2023-07-12 00:00:00-04:00,188.67796574074268,190.68729888937372,187.4743663358331,188.7675018310547,60750200,0.0,0.0,188.7675018310547,188.7675018310547,188.7675018310547,188.7675018310547,188.7675018310547
2023-07-13 00:00:00-04:00,189.49364999232415,190.18000737356135,188.77745230565768,189.53343200683594,41342300,0.0,0.0,189.53343200683594,189.53343200683594,189.53343200683594,189.53343200683594,189.53343200683594
2023-07-14 00:00:00-04:00,189.225086282602,190.17006477462073,188.62826495099264,189.6826629638672,41573900,0.0,0.0,189.6826629638672,189.6826629638672,189.6826629638672,189.6826629638672,189.6826629638672
2023-07-17 00:00:00-04:00,190.88622422293344,193.2934531988666,190.79670331787756,192.96519470214844,50520200,0.0,0.0,192.96519470214844,192.96519470214844,192.96519470214844,192.96519470214844,192.96519470214844
2023-07-18 00:00:00-04:00,192.32859124289226,193.30340992275686,191.40349628424582,192.70657348632812,48353800,0.0,0.0,192.70657348632812,192.70657348632812,192.70657348632812,192.70657348632812,192.70657348632812
2023-07-19 00:00:00-04:00,192.07991659736527,197.1828060224414,191.63228167006224,194.06935119628906,80507300,0.0,0.0,194.06935119628906,194.06935119628906,194.06935119628906,194.06935119628906,194.06935119628906
2023-07-20 00:00:00-04:00,194.05940928614615,195.4321241223634,191.48309492447163,192.10977172851562,59581200,0.0,0.0,192.10977172851562,192.10977172851562,192.10977172851562,192.10977172851562,192.10977172851562
2023-07-21 00:00:00-04:00,193.07464908684346,193.94004834844196,190.21979989162114,190.92605590820312,71917800,0.0,0.0,190.92605590820312,190.92605590820312,190.92605590820312,190.92605590820312,190.92605590820312
2023-07-24 00:00:00-04:00,192.38826751793056,193.8803433972168,191.2343918618525,191.73175048828125,45377800,0.0,0.0,191.73175048828125,191.73175048828125,191.73175048828125,191.73175048828125,191.73175048828125
2023-07-25 00:00:00-04:00,192.30869138043565,193.41282815582724,191.9008536575025,192.59715270996094,37283200,0.0,0.0,192.59715270996094,192.59715270996094,192.59715270996094,192.59715270996094,192.59715270996094
2023-07-26 00:00:00-04:00,192.64690172314465,194.60649605963144,192.2987597677282,193.47251892089844,47471900,0.0,0.0,193.47251892089844,193.47251892089844,193.47251892089844,193.47251892089844,193.47251892089844
2023-07-27 00:00:00-04:00,194.98449128781732,196.15825042767918,191.5328210090714,192.19927978515625,47460200,0.0,0.0,192.19927978515625,192.19927978515625,192.19927978515625,192.19927978515625,192.19927978515625
